dim-1,outlier
41.732682,false
40.345937,false
7.949653,false
43.464871,false
33.991694,false
61.578752,false
-91.951779,true
27.866894,false
-71.753639,true
39.302527,false
48.588330,false
28.841468,false
5.946822,false
41.269532,false
38.263690,false
63.401065,false
-130.958238,true
47.940581,false
64.819944,false
23.603025,false
31.891338,false
34.790619,false
52.708444,false
14.169280,false
24.416032,false
41.592881,false
63.640558,false
10.882298,false
54.324393,false
60.423079,false
41.546687,false
24.827029,false
26.943795,false
8.187707,false
40.830351,false
40.217032,false
53.183247,false
11.150371,false
47.048927,false
30.297802,false
57.896996,false
20.545261,false
-159.904164,true
120.208206,true
62.578153,false
23.845987,false
10.736232,false
14.041928,false
20.807399,false
22.462146,false
67.454381,true
62.829127,false
-140.795819,true
-150.339017,true
43.196074,false
6.863075,false
24.366348,false
17.897594,false
10.841675,false
40.803272,false
62.635583,false
48.550722,false
85.155326,true
19.655630,false
-102.753652,true
12.653911,false
59.480981,false
17.304532,false
59.847409,false
19.622037,false
17.200320,false
19.097046,false
-99.243000,true
41.321853,false
14.204802,false
39.899380,false
31.845321,false
55.207693,false
18.054533,false
52.314969,false
15.372012,false
15.403328,false
108.040993,true
155.274661,true
101.010688,true
5.029632,false
57.702679,false
38.315219,false
51.555667,false
52.022086,false
-162.590356,true
15.938390,false
-87.083109,true
16.797497,false
47.002028,false
30.427485,false
54.489791,false
6.033398,false
46.676752,false
42.183497,false
32.232954,false
55.917899,false
22.293656,false
8.181692,false
53.351108,false
30.359161,false
22.192179,false
44.855649,false
39.414913,false
43.639961,false
45.521230,false
58.986027,false
42.943271,false
21.686336,false
7.083558,false
32.071515,false
47.749996,false
42.347967,false
41.270730,false
49.112657,false
26.621799,false
28.446419,false
18.413426,false
44.961693,false
31.499016,false
20.260181,false
35.781048,false
22.693810,false
5.761672,false
14.047634,false
11.469924,false
41.112287,false
37.597843,false
8.475429,false
39.605306,false
7.652974,false
62.094611,false
40.750135,false
-70.444194,true
9.269995,false
42.693064,false
60.712725,false
41.438898,false
64.015254,false
31.213637,false
11.821203,false
25.929353,false
97.741550,true
30.693360,false
35.376993,false
49.940465,false
53.459461,false
12.551984,false
14.012596,false
57.742152,false
23.297138,false
41.012750,false
32.906384,false
46.102130,false
51.019961,false
62.653137,false
54.010654,false
50.349862,false
49.643565,false
111.651238,true
57.913150,false
42.726288,false
25.283748,false
43.889933,false
60.655690,false
19.862877,false
36.918316,false
105.812554,true
37.020964,false
64.810634,false
5.349723,false
18.917080,false
24.451810,false
17.025239,false
17.764702,false
140.160747,true
19.656691,false
25.925225,false
55.565067,false
30.044279,false
44.619931,false
47.411188,false
37.069049,false
18.400470,false
20.464034,false
-123.798158,true
63.680674,false
45.175818,false
33.267361,false
128.829969,true
54.709186,false
54.662927,false
13.721471,false
50.912678,false
20.475867,false
150.077988,true
51.074035,false
53.348740,false
132.419019,true
47.993116,false
28.582446,false
18.337339,false
22.563347,false
28.302057,false
48.363537,false
59.721583,false
49.472628,false
110.108741,true
6.283353,false
-151.238256,true
5.204898,false
15.800357,false
6.538860,false
-99.678845,true
32.200304,false
63.308764,false
-124.906103,true
21.224629,false
60.046957,false
40.105225,false
34.842590,false
49.935697,false
