dim-1,dim-2,outlier
14.220701,8.117284,false
11.157360,61.812506,false
132.560391,109.660101,true
23.061698,34.079137,false
8.257184,12.334312,false
56.537033,56.432007,false
6.044727,48.618382,false
41.953496,23.884491,false
58.905672,22.516268,false
39.366478,14.603501,false
17.189292,34.364356,false
28.660661,42.280840,false
50.940092,62.373712,false
15.108278,6.686205,false
27.605944,59.350612,false
64.915960,51.599109,false
28.690243,43.860958,false
57.117872,31.879278,false
21.263150,33.055642,false
47.300443,10.516768,false
42.472027,28.503912,false
54.005982,39.978599,false
15.165732,54.635623,false
5.390210,18.732545,false
59.869724,45.889669,false
18.559828,11.109831,false
18.679684,6.440836,false
53.101631,36.857440,false
-100.751156,49.411292,true
54.554200,5.631868,false
18.967701,32.713006,false
19.581576,45.437314,false
6.999434,62.933226,false
58.039200,48.057591,false
59.327657,40.240785,false
31.526160,51.174199,false
35.813105,13.033186,false
18.144192,44.644486,false
24.402316,30.812619,false
6.802108,55.409133,false
51.133462,46.711255,false
16.090486,52.834800,false
123.088345,-133.973872,true
28.888398,30.588031,false
25.417064,9.932429,false
48.811769,29.842383,false
37.234107,49.506771,false
58.891536,14.804729,false
56.044423,30.584630,false
39.750041,28.229942,false
63.934936,11.405843,false
12.570252,41.606188,false
39.108997,43.279313,false
63.021310,64.226239,false
21.661045,27.989445,false
-92.581917,60.706339,true
50.535838,7.742404,false
31.373357,31.248728,false
60.768326,25.687816,false
7.079018,5.991969,false
-90.104062,149.827529,true
33.434526,24.876933,false
13.012783,8.582421,false
52.552116,21.943003,false
56.021353,64.554952,false
138.081499,-164.958467,true
27.903148,64.458339,false
17.859380,18.810296,false
17.819051,14.723624,false
22.609553,40.689931,false
27.237071,55.567310,false
42.049942,43.123581,false
5.934428,15.004017,false
16.363434,18.346917,false
9.600510,44.071714,false
-158.969483,-69.454084,true
42.490751,32.833862,false
59.113371,19.089237,false
53.876054,63.367755,false
23.438549,27.616892,false
38.336604,40.995014,false
149.353984,-80.110098,true
43.100999,9.000270,false
15.896694,9.081082,false
39.006817,28.172344,false
7.935738,34.948328,false
60.850580,23.474292,false
22.922700,64.565164,false
13.067325,40.124882,false
25.537382,28.803300,false
27.454586,53.975020,false
41.299558,10.785650,false
46.602085,39.419051,false
54.407870,13.641436,false
53.432028,21.069723,false
29.546995,40.771806,false
41.532183,37.891389,false
20.267074,7.735907,false
19.636617,34.508151,false
33.527957,14.742523,false
9.370056,34.906599,false
67.297264,163.820834,true
28.075708,6.311068,false
28.535168,38.724408,false
39.219844,11.909727,false
60.205087,61.915971,false
27.050788,28.656958,false
50.099963,22.052124,false
54.929754,64.977495,false
17.508572,43.182819,false
16.962884,34.605441,false
50.819323,53.500853,false
26.662116,62.335870,false
102.489969,11.070665,true
18.289139,-142.094100,true
60.334629,29.317206,false
33.385932,53.406233,false
5.128439,54.950902,false
31.013437,22.470581,false
61.692510,24.182546,false
46.712433,49.868486,false
48.959205,49.518360,false
63.895547,62.724065,false
13.641944,51.654306,false
13.394197,46.912669,false
37.336477,31.398746,false
35.144570,7.917465,false
43.353536,47.207429,false
-119.320571,80.140658,true
60.756785,46.841753,false
58.063272,17.562121,false
38.245374,10.434436,false
103.934579,86.553242,true
60.299077,12.607603,false
58.505390,61.833269,false
11.869130,53.664657,false
89.887483,59.784956,true
40.393803,11.793714,false
61.962314,14.180680,false
5.279193,45.175055,false
13.883739,59.629422,false
63.118811,37.101341,false
44.467128,21.064648,false
23.764026,44.720717,false
47.673295,37.510357,false
59.274463,15.325448,false
49.858930,20.282507,false
40.289002,38.096763,false
40.549250,38.469921,false
101.195333,-148.175089,true
6.330615,59.443188,false
22.001679,13.948373,false
49.083475,8.940094,false
13.386560,57.048671,false
34.279137,54.283933,false
51.272467,43.188843,false
5.652458,31.571181,false
42.517918,55.674732,false
15.048960,6.478456,false
37.563147,23.422121,false
42.352107,13.750602,false
46.766650,9.609258,false
-78.065134,151.479081,true
140.932313,55.615271,true
11.777136,9.627426,false
57.694494,29.430978,false
18.829381,63.061569,false
42.111664,46.199270,false
30.107354,49.681398,false
55.088363,30.675068,false
29.987075,44.201330,false
29.733367,41.949568,false
33.082694,48.265382,false
42.293489,62.575501,false
28.140143,28.734222,false
42.459074,53.629851,false
50.144865,16.797403,false
37.275381,28.200033,false
52.110164,48.949003,false
48.167291,43.528458,false
52.272816,53.086350,false
34.564264,53.270294,false
17.347513,20.117748,false
15.467797,13.103381,false
32.290000,59.140241,false
31.480331,5.254537,false
50.151105,61.238347,false
85.586715,54.516290,true
-75.520325,121.893487,true
46.221985,5.740399,false
50.910823,-75.653103,true
32.192096,26.186974,false
31.687873,-109.093096,true
66.452905,-130.282900,true
22.508919,59.704784,false
9.600574,39.979785,false
48.446866,40.865448,false
18.302726,32.751952,false
58.261260,16.163466,false
64.381409,13.009338,false
56.947079,14.799848,false
147.959909,17.496702,true
64.872322,52.015787,false
12.021857,20.767493,false
5.052706,49.735685,false
28.714559,5.692992,false
25.596656,10.990461,false
7.680318,63.975098,false
45.696307,21.680163,false
53.558468,33.897715,false
11.559289,60.128915,false
48.533435,55.478520,false
23.722089,62.589009,false
38.937889,41.906053,false
36.599384,56.176405,false
17.486408,26.836926,false
31.256056,7.001850,false
32.072893,41.201472,false
19.839719,48.017784,false
20.376570,24.190996,false
21.726474,47.892269,false
54.705285,16.859661,false
37.070257,24.841843,false
9.718184,42.551275,false
38.498521,28.002443,false
133.195544,68.723031,true
27.605003,14.581093,false
43.215120,64.702145,false
54.562200,44.328676,false
162.967442,108.055842,true
50.682411,46.453574,false
36.191360,12.860656,false
14.663155,23.378424,false
24.812614,18.159579,false
-147.166226,-96.837787,true
57.424186,5.352052,false
64.249491,64.458583,false
52.045999,40.169726,false
48.270051,8.273624,false
24.335332,12.383205,false
60.199043,16.377711,false
14.834791,45.986150,false
58.933426,22.635643,false
61.363241,25.034130,false
46.698860,56.552528,false
64.700347,58.870726,false
52.465581,97.269496,true
5.173359,-163.261124,true
80.698932,8.352816,true
31.022055,27.889574,false
63.669417,51.367942,false
15.221693,64.637391,false
6.092107,58.091046,false
7.964322,-73.628585,true
23.676646,15.057920,false
23.492145,52.273254,false
50.982956,51.520912,false
58.032629,53.200396,false
11.096424,63.666565,false
19.370586,9.798417,false
48.863560,46.103695,false
11.806108,27.700537,false
62.088794,21.501499,false
8.639045,9.070870,false
61.610752,20.129437,false
11.178376,37.763187,false
43.311432,25.781412,false
8.627733,49.818311,false
26.683921,6.591751,false
17.981407,37.556161,false
23.600269,10.051053,false
8.541156,46.669676,false
40.774135,28.016876,false
39.466294,33.060272,false
30.057591,41.791299,false
36.045632,28.764326,false
11.937303,53.212479,false
12.370326,49.052421,false
10.828786,38.031394,false
40.610064,43.050744,false
50.968280,53.099647,false
59.647438,38.740426,false
-69.201358,98.859845,true
32.715237,29.244588,false
42.452392,12.770795,false
135.217850,87.101301,true
19.485954,-76.617620,true
