dim-1,outlier
60.515250,false
63.502025,false
62.897550,false
61.555242,false
62.075736,false
62.204366,false
58.207199,false
58.625601,false
60.658622,false
58.111955,false
56.177132,false
58.272077,false
-50.939395,true
55.985463,false
57.817276,false
58.719331,false
57.582191,false
56.550724,false
54.493454,false
54.813418,false
55.074280,false
52.456182,false
52.161942,false
53.389975,false
51.821721,false
51.589870,false
51.596798,false
51.373493,false
50.211265,false
51.752498,false
51.744743,false
48.152934,false
48.852072,false
51.255294,false
28.053491,true
50.142863,false
49.305469,false
49.469074,false
50.095696,false
49.200079,false
46.147692,false
48.723261,false
48.211509,false
45.549475,false
47.742566,false
46.346789,false
46.712720,false
45.792194,false
43.205004,false
45.319765,false
43.224451,false
45.290903,false
41.552033,false
43.212473,false
41.369772,false
41.824509,false
40.100573,false
44.246912,false
39.510227,false
-40.735709,true
-41.337240,true
39.346653,false
42.596184,false
41.190156,false
-0.076916,true
-59.374592,true
42.231540,false
41.082949,false
38.850534,false
37.840157,false
39.895489,false
39.543318,false
39.308053,false
41.033157,false
39.553768,false
37.906416,false
-55.841871,true
20.518805,true
39.946685,false
35.596975,false
37.116075,false
38.472243,false
38.430505,false
36.927308,false
34.684024,false
35.215056,false
38.786347,false
34.927699,false
35.647336,false
-20.180830,true
36.607243,false
37.977249,false
36.696171,false
34.941375,false
34.702168,false
35.053223,false
35.885418,false
36.842867,false
37.604341,false
32.902140,false
33.448626,false
36.372099,false
37.695146,false
33.482809,false
35.736709,false
35.507358,false
37.416498,false
35.283691,false
35.181183,false
35.205245,false
37.177189,false
36.734270,false
35.746759,false
32.531843,false
35.689646,false
36.942058,false
36.856164,false
33.466567,false
33.942560,false
35.006923,false
35.348999,false
35.399530,false
35.970175,false
32.914512,false
35.216411,false
33.115128,false
33.768056,false
35.310050,false
36.754873,false
37.622519,false
33.822275,false
37.518571,false
34.257347,false
34.841148,false
34.028062,false
36.083316,false
38.100671,false
34.704822,false
37.027831,false
38.964785,false
34.936691,false
35.025517,false
35.102097,false
38.761495,false
38.755082,false
